tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-D-b64,v2,D,64,288,288,2,480,0.4863,0.8535,80,192,2,26214400,18,377487360
v2-D-b64,v2,D,64,289,289,5,2032,0.7327,1.1508,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,290,290,1,2032,1.1573,17.998,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,291,291,1,2032,2.5171,18.167,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,292,292,2,2032,1.2336,1.8713,1696,1984,27,555745280,6,125829120
v2-D-b64,v2,D,64,293,293,1,2032,0.0628,0.0412,0,2016,0,0,0,0
v2-D-b64,v2,D,64,294,294,1,2032,1.1542,17.9475,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,295,295,2,2032,1.6911,2.5441,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,296,296,1,2032,0.0632,0.0451,0,2016,0,0,0,0
v2-D-b64,v2,D,64,297,297,2,2032,0.6474,0.9968,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,298,298,1,2032,1.1567,17.9935,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,299,299,2,1552,1.3355,6.9271,656,768,11,214958080,27,566231040
v2-D-b64,v2,D,64,300,300,1,864,0.2783,1.5722,0,16,0,0,8,167772160
v2-D-b64,v2,D,64,301,301,1,1072,0.8802,5.7473,0,16,0,0,21,440401920
v2-D-b64,v2,D,64,302,302,1,2032,0.0594,0.0524,0,2016,0,0,0,0
v2-D-b64,v2,D,64,303,303,1,1984,1.5715,17.3796,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,304,304,1,2032,1.0377,2.4517,0,544,0,0,31,650117120
v2-D-b64,v2,D,64,305,305,1,288,0.0665,0.058,0,16,0,0,0,0
v2-D-b64,v2,D,64,306,306,3,2032,1.5922,2.4388,1984,1984,31,650117120,10,209715200
v2-D-b64,v2,D,64,307,307,1,2032,1.1592,17.9701,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,308,308,1,1056,0.7286,1.186,944,960,15,309329920,16,335544320
v2-D-b64,v2,D,64,309,309,1,2032,0.0627,0.0477,0,2016,0,0,0,0
v2-D-b64,v2,D,64,310,310,1,64,0.0381,0.0395,0,0,0,0,1,20971520
v2-D-b64,v2,D,64,311,311,1,1360,0.57,8.7214,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,312,312,1,2032,0.0592,0.0922,0,2016,0,0,0,0
v2-D-b64,v2,D,64,313,313,1,1136,0.4207,1.8431,0,16,0,0,20,419430400
v2-D-b64,v2,D,64,314,314,1,2032,1.7264,18.1333,0,16,0,0,17,356515840
v2-D-b64,v2,D,64,315,315,1,2032,1.0233,3.1394,0,592,0,0,31,650117120
v2-D-b64,v2,D,64,316,316,1,2032,0.75,1.5323,0,1152,0,0,19,398458880
v2-D-b64,v2,D,64,317,317,7,2032,1.1889,1.8268,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,318,318,1,2032,0.8413,12.8538,0,992,0,0,16,335544320
v2-D-b64,v2,D,64,319,319,1,2032,1.1374,12.7075,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,320,320,1,2032,0.0595,0.0896,0,2016,0,0,0,0
v2-D-b64,v2,D,64,321,321,1,2032,1.3595,17.6524,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,322,322,3,2032,0.0587,0.0516,0,2016,0,0,0,0
v2-D-b64,v2,D,64,323,323,1,96,0.0382,0.0539,0,32,0,0,0,0
v2-D-b64,v2,D,64,324,324,2,1392,1.5587,4.0401,880,896,14,288358400,22,461373440
v2-D-b64,v2,D,64,325,325,1,2032,1.0595,15.8007,0,480,0,0,16,335544320
v2-D-b64,v2,D,64,326,326,2,2032,1.511,2.263,1984,1984,31,650117120,8,167772160
v2-D-b64,v2,D,64,327,327,1,1712,0.8453,13.0067,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,328,328,1,48,0.8119,0.6113,0,16,0,0,10,209715200
v2-D-b64,v2,D,64,329,329,1,2032,1.1557,17.9886,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,330,330,1,1936,1.3739,16.4856,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,331,331,4,2032,0.0599,0.076,0,2016,0,0,0,0
v2-D-b64,v2,D,64,332,332,1,2032,1.5116,18.099,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,333,333,1,128,1.0888,0.7486,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,334,334,1,2032,1.2006,17.7852,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,335,335,1,2032,1.4513,17.9956,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,336,336,2,2032,0.0585,0.0934,0,2016,0,0,2,41943040
v2-D-b64,v2,D,64,337,337,1,2032,1.6577,18.3571,112,128,2,36700160,29,608174080
v2-D-b64,v2,D,64,338,338,1,2032,1.1386,6.0148,0,112,0,0,29,608174080
v2-D-b64,v2,D,64,339,339,5,2032,0.0587,0.0428,0,2016,0,0,0,0
v2-D-b64,v2,D,64,340,340,2,2032,1.7085,1.6738,1872,1984,30,613416960,14,293601280
v2-D-b64,v2,D,64,341,341,1,2032,0.7769,1.1868,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,342,342,1,2032,1.1706,18.1533,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,343,343,1,2032,2.1336,17.7275,576,576,9,188743680,30,629145600
v2-D-b64,v2,D,64,344,344,1,672,0.1856,0.5549,0,112,0,0,15,314572800
v2-D-b64,v2,D,64,345,345,6,2032,0.0605,0.0802,0,2016,0,0,0,0
v2-D-b64,v2,D,64,346,346,1,1360,0.5717,8.4326,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,347,347,1,2032,0.0589,0.0511,0,2016,0,0,0,0
v2-D-b64,v2,D,64,348,348,1,288,0.6079,0.4364,0,112,0,0,8,167772160
v2-D-b64,v2,D,64,349,349,1,2032,0.0586,0.0565,0,2016,0,0,0,0
v2-D-b64,v2,D,64,350,350,1,768,0.2543,2.1232,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,351,351,7,2032,0.0598,0.0453,0,2016,0,0,0,0
v2-D-b64,v2,D,64,352,352,1,48,0.0395,0.0538,0,16,0,0,0,0
v2-D-b64,v2,D,64,353,353,1,816,0.482,2.406,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,354,354,1,48,0.0243,0.0314,0,16,0,0,0,0
v2-D-b64,v2,D,64,355,355,1,2032,1.5067,17.6707,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,356,356,1,432,0.0985,0.063,0,16,0,0,0,0
v2-D-b64,v2,D,64,357,357,1,784,1.2683,3.0205,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,358,358,1,2032,1.5306,17.7927,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,359,359,1,2032,1.4003,17.7935,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,360,360,2,2032,1.2195,2.0422,1968,1984,31,644874240,14,293601280
v2-D-b64,v2,D,64,361,361,1,1232,0.5021,7.4811,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,362,362,1,2032,1.7557,17.8696,0,112,0,0,19,398458880
v2-D-b64,v2,D,64,363,363,8,2032,0.0597,0.0557,0,2016,0,0,0,0
v2-D-b64,v2,D,64,364,364,1,2032,1.1448,7.3256,0,112,0,0,29,608174080
v2-D-b64,v2,D,64,365,365,1,2032,2.09,17.8779,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,366,366,1,2032,1.1006,1.9261,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,367,367,1,2032,0.0613,0.0398,0,2016,0,0,0,0
v2-D-b64,v2,D,64,368,368,1,2032,1.1395,17.7811,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,369,369,1,1088,0.6385,5.704,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,370,370,9,2032,0.0594,0.0728,0,2016,0,0,0,0
v2-D-b64,v2,D,64,371,371,1,2032,1.6104,17.7153,384,384,6,125829120,16,335544320
v2-D-b64,v2,D,64,372,372,1,2032,1.1569,7.7353,0,16,0,0,25,524288000
v2-D-b64,v2,D,64,373,373,2,768,1.3247,2.5441,176,192,3,57671680,24,503316480
v2-D-b64,v2,D,64,374,374,1,2032,1.1403,16.1171,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,375,375,1,2032,2.0718,18.7457,240,256,4,78643200,29,608174080
v2-D-b64,v2,D,64,376,376,1,2016,1.121,14.1515,0,112,0,0,27,566231040
v2-D-b64,v2,D,64,377,377,1,1024,1.2444,1.9566,944,960,15,309329920,15,314572800
v2-D-b64,v2,D,64,378,378,1,2032,1.1413,17.3616,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,379,379,3,2032,1.5221,2.3597,1504,1984,24,492830720,14,293601280
v2-D-b64,v2,D,64,380,380,1,2032,0.6141,0.9441,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,381,381,1,2032,0.8542,13.019,0,992,0,0,16,335544320
v2-D-b64,v2,D,64,382,382,1,544,0.1221,0.0836,0,112,0,0,0,0
v2-D-b64,v2,D,64,383,383,1,2032,1.6534,17.8902,0,112,0,0,23,482344960
v2-D-b64,v2,D,64,384,384,1,2032,1.4307,17.8687,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,385,385,1,2032,1.4441,17.7762,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,386,386,3,2032,1.5454,1.694,1872,1984,30,613416960,14,293601280
v2-D-b64,v2,D,64,387,387,1,2032,1.1404,17.6694,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,388,388,1,2032,2.0664,18.059,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,389,389,2,1936,1.0893,2.3204,1552,1664,25,508559360,18,377487360
v2-D-b64,v2,D,64,390,390,1,2032,1.1615,17.8349,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,391,391,1,960,1.318,4.1056,0,112,0,0,28,587202560
v2-D-b64,v2,D,64,392,392,1,2032,1.1564,14.1745,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,393,393,1,1744,1.8699,13.6836,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,394,394,2,2032,1.4086,1.5215,1872,1984,30,613416960,10,209715200
v2-D-b64,v2,D,64,395,395,1,2032,1.2386,16.3728,576,576,9,188743680,16,335544320
v2-D-b64,v2,D,64,396,396,1,2032,1.1396,15.8446,0,112,0,0,22,461373440
v2-D-b64,v2,D,64,397,397,1,976,0.3364,1.9466,0,16,0,0,29,608174080
v2-D-b64,v2,D,64,398,398,2,1408,1.0217,2.3799,1008,1024,16,330301440,6,125829120
v2-D-b64,v2,D,64,399,399,1,2032,0.9376,1.4418,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,400,400,3,2032,0.711,1.1803,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,401,401,1,2032,1.1417,17.73,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,402,402,1,896,0.2931,0.177,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,403,403,1,2032,2.1963,18.3019,0,112,0,0,40,838860800
v2-D-b64,v2,D,64,404,404,1,2032,0.06,0.0865,0,2016,0,0,0,0
v2-D-b64,v2,D,64,405,405,1,64,0.0775,0.1964,0,16,0,0,6,125829120
v2-D-b64,v2,D,64,406,406,1,2032,1.2707,17.6583,0,112,0,0,25,524288000
v2-D-b64,v2,D,64,407,407,4,2032,0.0647,0.115,0,2016,0,0,0,0
v2-D-b64,v2,D,64,408,408,1,1376,0.8587,8.7399,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,409,409,1,2032,1.1545,9.775,0,16,0,0,19,398458880
v2-D-b64,v2,D,64,410,410,1,2032,2.2297,17.8761,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,411,411,1,2032,1.1401,8.9756,0,112,0,0,22,461373440
v2-D-b64,v2,D,64,412,412,2,1104,1.4336,5.2455,368,384,6,120586240,24,503316480
v2-D-b64,v2,D,64,413,413,1,1312,0.54,5.2195,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,414,414,2,208,0.6922,0.517,0,16,0,0,7,146800640
v2-D-b64,v2,D,64,415,415,1,2032,1.2218,17.4649,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,416,416,1,1168,0.4662,4.1648,0,0,0,0,30,629145600
v2-D-b64,v2,D,64,417,417,1,592,0.1376,0.3045,0,112,0,0,5,104857600
v2-D-b64,v2,D,64,418,418,1,1792,1.2099,13.8556,0,112,0,0,21,440401920
v2-D-b64,v2,D,64,419,419,1,912,1.2261,4.0096,240,256,4,78643200,21,440401920
v2-D-b64,v2,D,64,420,420,1,2032,1.1516,15.9347,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,421,421,1,1056,1.276,1.9273,944,960,15,309329920,15,314572800
v2-D-b64,v2,D,64,422,422,1,2032,0.653,1.0868,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,423,423,1,2032,1.1619,18.028,0,128,0,0,16,335544320
v2-D-b64,v2,D,64,424,424,1,2032,1.144,15.2646,0,112,0,0,29,608174080
v2-D-b64,v2,D,64,425,425,1,2032,0.0603,0.0834,0,2016,0,0,0,0
v2-D-b64,v2,D,64,426,426,1,2032,0.067,0.1343,0,2016,0,0,5,104857600
v2-D-b64,v2,D,64,427,427,1,2032,1.3198,17.7224,0,112,0,0,25,524288000
v2-D-b64,v2,D,64,428,428,1,2032,1.7528,2.7031,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,429,429,1,880,0.288,3.2939,0,16,0,0,13,272629760
v2-D-b64,v2,D,64,430,430,1,2032,1.5894,18.003,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,431,431,1,2032,2.11,17.8809,0,192,0,0,31,650117120
v2-D-b64,v2,D,64,432,432,1,2032,1.7358,18.8152,96,128,2,31457280,28,587202560
v2-D-b64,v2,D,64,433,433,1,2032,1.1393,7.4357,0,112,0,0,29,608174080
v2-D-b64,v2,D,64,434,434,1,672,0.2057,0.1512,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,435,435,4,2032,1.7692,2.7832,1984,1984,31,650117120,23,482344960
v2-D-b64,v2,D,64,436,436,1,2032,1.1484,17.8101,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,437,437,1,2032,1.1655,6.947,0,0,0,0,30,629145600
v2-D-b64,v2,D,64,438,438,1,1744,0.8711,1.4432,0,112,0,0,23,482344960
v2-D-b64,v2,D,64,439,439,1,2032,2.1168,18.5289,0,80,0,0,34,713031680
v2-D-b64,v2,D,64,440,440,1,2032,1.1667,6.373,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,441,441,1,496,1.1274,1.0801,0,112,0,0,21,440401920
v2-D-b64,v2,D,64,442,442,2,2032,0.8242,1.0937,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,443,443,2,2032,0.5463,0.8544,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,444,444,1,2032,0.6499,1.042,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,445,445,1,2032,0.5957,0.9024,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,446,446,1,704,0.2191,2.0155,0,16,0,0,11,230686720
v2-D-b64,v2,D,64,447,447,1,2032,0.0635,0.0711,0,2016,0,0,0,0
v2-D-b64,v2,D,64,448,448,2,2032,0.9773,1.4521,1744,1856,28,571473920,2,41943040
v2-D-b64,v2,D,64,449,449,2,2032,0.7101,1.1624,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,450,450,1,2032,1.1385,17.6895,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,451,451,1,1024,1.3419,2.0852,944,960,15,309329920,15,314572800
v2-D-b64,v2,D,64,452,452,1,48,0.0361,0.0407,0,0,0,0,0,0
v2-D-b64,v2,D,64,453,453,1,48,0.0241,0.0216,0,16,0,0,0,0
v2-D-b64,v2,D,64,454,454,1,2032,0.5554,0.8469,1504,1984,24,492830720,0,0
v2-D-b64,v2,D,64,455,455,1,2032,1.1824,18.3612,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,456,456,1,2032,1.6674,17.2562,576,576,9,188743680,26,545259520
v2-D-b64,v2,D,64,457,457,3,2032,1.1951,1.8636,1440,1984,23,471859200,11,230686720
v2-D-b64,v2,D,64,458,458,1,2032,1.0272,15.8488,0,592,0,0,16,335544320
v2-D-b64,v2,D,64,459,459,1,752,0.23,0.1701,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,460,460,1,1472,1.386,9.9884,0,112,0,0,32,671088640
v2-D-b64,v2,D,64,461,461,1,2032,1.3959,2.2755,1984,1984,31,650117120,6,125829120
v2-D-b64,v2,D,64,462,462,1,2032,1.1577,17.9577,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,463,463,1,2032,2.2047,18.4572,112,128,2,36700160,31,650117120
v2-D-b64,v2,D,64,464,464,1,2032,1.1551,6.3987,0,16,0,0,29,608174080
v2-D-b64,v2,D,64,465,465,1,2032,2.1661,18.3739,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,466,466,1,800,1.2402,3.1479,0,16,0,0,27,566231040
v2-D-b64,v2,D,64,467,467,1,80,0.4396,0.2555,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,468,468,1,2032,0.0594,0.0474,0,2016,0,0,0,0
v2-D-b64,v2,D,64,469,469,1,2032,1.1386,17.6376,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,470,470,1,2032,1.155,5.0776,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,471,471,5,2032,1.6275,2.5834,1984,1984,31,650117120,15,314572800
v2-D-b64,v2,D,64,472,472,1,1776,0.8993,13.8165,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,473,473,1,1152,1.2754,6.544,0,112,0,0,27,566231040
v2-D-b64,v2,D,64,474,474,1,320,0.0829,0.06,0,16,0,0,0,0
v2-D-b64,v2,D,64,475,475,1,2032,1.7802,18.1831,0,16,0,0,22,461373440
v2-D-b64,v2,D,64,476,476,1,784,1.3706,1.2688,752,768,12,246415360,15,314572800
v2-D-b64,v2,D,64,477,477,1,2032,1.1553,18.0661,0,0,0,0,16,335544320
v2-D-b64,v2,D,64,478,478,2,2032,1.0116,1.87,1984,1984,31,650117120,15,314572800
v2-D-b64,v2,D,64,479,479,1,912,0.3008,3.7478,0,16,0,0,14,293601280
v2-D-b64,v2,D,64,480,480,2,2032,1.1051,1.5575,1744,1856,28,571473920,2,41943040
v2-D-b64,v2,D,64,481,481,1,2032,1.2595,16.3827,576,576,9,188743680,16,335544320
v2-D-b64,v2,D,64,482,482,1,2032,1.388,2.201,1984,1984,31,650117120,6,125829120
v2-D-b64,v2,D,64,483,483,1,176,0.0457,0.0562,0,16,0,0,2,41943040
v2-D-b64,v2,D,64,484,484,1,2032,1.1874,17.5718,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,485,485,1,2032,2.1157,18.0879,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,486,486,3,2032,0.0587,0.0761,0,2016,0,0,0,0
v2-D-b64,v2,D,64,487,487,1,2032,1.3248,17.728,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,488,488,1,784,0.7412,2.7735,0,112,0,0,25,524288000
v2-D-b64,v2,D,64,489,489,1,1376,0.9056,8.5412,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,490,490,1,1856,1.6692,15.7742,240,256,4,78643200,20,419430400
v2-D-b64,v2,D,64,491,491,1,1680,0.8126,1.8358,0,112,0,0,25,524288000
v2-D-b64,v2,D,64,492,492,1,224,0.9014,0.6799,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,493,493,2,1312,0.6547,4.7537,560,576,9,183500800,11,230686720
v2-D-b64,v2,D,64,494,494,1,2032,0.9013,1.3934,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,495,495,1,2032,1.1583,17.9486,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,496,496,1,2032,2.0952,17.9557,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,497,497,1,1456,0.6427,5.5565,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,498,498,1,1360,1.2247,8.8539,0,112,0,0,22,461373440
v2-D-b64,v2,D,64,499,499,1,2032,1.1607,9.4659,0,16,0,0,20,419430400
v2-D-b64,v2,D,64,500,500,1,2032,2.1804,18.3442,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,501,501,1,2032,0.0582,0.0556,0,2016,0,0,0,0
v2-D-b64,v2,D,64,502,502,1,2032,2.0632,17.9594,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,503,503,1,2032,1.1568,15.3728,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,504,504,1,2032,1.7808,17.3113,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,505,505,1,608,0.1513,0.0909,0,112,0,0,0,0
v2-D-b64,v2,D,64,506,506,1,2032,1.3902,2.1569,1696,1984,27,555745280,14,293601280
v2-D-b64,v2,D,64,507,507,1,2032,1.1564,17.9724,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,508,508,2,2032,1.0979,1.7907,1968,1984,31,644874240,15,314572800
v2-D-b64,v2,D,64,509,509,1,2032,1.1385,17.6738,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,510,510,1,704,0.216,0.6942,0,16,0,0,20,419430400
v2-D-b64,v2,D,64,511,511,1,2032,1.5888,18.0945,0,16,0,0,20,419430400
v2-D-b64,v2,D,64,512,512,1,2032,2.1776,17.9908,96,256,2,31457280,31,650117120
v2-D-b64,v2,D,64,513,513,1,2032,1.1593,7.3786,0,16,0,0,27,566231040
v2-D-b64,v2,D,64,514,514,1,2032,2.1658,18.082,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,515,515,1,240,0.3003,0.4262,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,516,516,1,2032,1.1544,17.9533,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,517,517,1,2032,1.5207,2.4704,1696,1984,27,555745280,15,314572800
v2-D-b64,v2,D,64,518,518,1,48,0.0362,0.0369,0,16,0,0,0,0
v2-D-b64,v2,D,64,519,519,1,2032,1.1516,18.0273,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,520,520,1,2032,2.1098,18.1647,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,521,521,1,2032,1.1574,15.2532,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,522,522,2,2032,2.1413,18.1987,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,523,523,2,2032,1.5957,2.4654,1968,1984,31,644874240,14,293601280
v2-D-b64,v2,D,64,524,524,2,2032,0.9914,4.2676,1520,1536,24,498073600,7,146800640
v2-D-b64,v2,D,64,525,525,1,2032,1.1465,16.8873,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,526,526,1,2032,1.1736,5.7809,0,16,0,0,29,608174080
v2-D-b64,v2,D,64,527,527,1,2032,2.1893,17.9217,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,528,528,1,432,0.0993,0.0754,0,16,0,0,0,0
v2-D-b64,v2,D,64,529,529,1,480,1.1986,1.1678,0,112,0,0,26,545259520
v2-D-b64,v2,D,64,530,530,3,2032,0.8989,1.398,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,531,531,1,2032,0.636,0.997,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,532,532,1,2032,1.1587,18.0062,0,0,0,0,16,335544320
v2-D-b64,v2,D,64,533,533,1,2032,1.1381,4.8816,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,534,534,1,2032,1.1563,5.0034,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,535,535,2,2032,1.8288,2.4059,1680,1792,27,550502400,18,377487360
v2-D-b64,v2,D,64,536,536,2,2032,0.8003,1.2612,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,537,537,3,2032,0.645,1.0541,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,538,538,1,2032,1.2079,17.4226,240,256,4,78643200,16,335544320
v2-D-b64,v2,D,64,539,539,2,2032,1.4433,2.3153,1968,1984,31,644874240,11,230686720
v2-D-b64,v2,D,64,540,540,1,2032,1.1412,17.6885,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,541,541,1,2032,1.501,17.8642,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,542,542,1,1888,1.9117,15.5114,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,543,543,1,2032,2.0246,18.0033,0,112,0,0,28,587202560
v2-D-b64,v2,D,64,544,544,1,2032,2.1415,17.5642,576,576,9,188743680,30,629145600
v2-D-b64,v2,D,64,545,545,1,2032,1.2004,15.8973,0,592,0,0,22,461373440
v2-D-b64,v2,D,64,546,546,1,1696,0.8251,3.454,0,112,0,0,22,461373440
v2-D-b64,v2,D,64,547,547,1,2032,1.6487,2.5757,1984,1984,31,650117120,8,167772160
v2-D-b64,v2,D,64,548,548,1,2032,1.1382,17.6822,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,549,549,1,2032,1.1566,5.2278,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,550,550,1,2032,2.1601,18.1725,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,551,551,1,1264,1.3427,7.5822,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,552,552,1,2032,1.7152,18.1064,0,80,0,0,18,377487360
v2-D-b64,v2,D,64,553,553,1,2032,1.6638,2.6396,1696,1984,27,555745280,14,293601280
v2-D-b64,v2,D,64,554,554,1,1584,0.7452,11.3771,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,555,555,1,1776,1.4156,1.6693,1712,1728,27,560988160,8,167772160
v2-D-b64,v2,D,64,556,556,1,112,0.0396,0.0412,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,557,557,1,272,0.1285,0.1692,112,128,2,36700160,2,41943040
v2-D-b64,v2,D,64,558,558,1,64,0.0315,0.04,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,559,559,1,2032,0.7656,1.2265,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,560,560,1,2032,1.1579,17.9417,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,561,561,1,1456,1.6061,9.9018,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,562,562,1,512,0.788,0.9189,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,563,563,1,1120,0.4109,5.1467,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,564,564,1,2032,1.7232,18.1168,0,16,0,0,17,356515840
v2-D-b64,v2,D,64,565,565,1,2032,2.1785,19.5342,0,32,0,0,31,650117120
v2-D-b64,v2,D,64,566,566,1,2032,2.1825,17.783,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,567,567,2,2032,1.5584,3.213,1616,1728,26,529530880,10,209715200
v2-D-b64,v2,D,64,568,568,1,2032,1.1576,17.7553,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,569,569,1,2032,2.0635,18.0823,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,570,570,1,752,0.2311,0.2077,0,16,0,0,0,0
v2-D-b64,v2,D,64,571,571,1,2032,2.2565,18.4797,0,16,0,0,41,859832320
v2-D-b64,v2,D,64,572,572,3,2032,1.7289,1.787,1872,1984,30,613416960,15,314572800
v2-D-b64,v2,D,64,573,573,1,512,0.1309,0.7945,0,16,0,0,8,167772160
v2-D-b64,v2,D,64,574,574,1,2032,1.4005,17.5611,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,575,575,1,2032,1.1543,5.1922,0,32,0,0,30,629145600
