Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
24810336845,24819376517,9039672,0,9039672,:cuFileHandleNVFS,3308395,3313171,0,0,16176,,:16176,:cuFileHandleNVFS
24813112055,24822481661,9369606,0,9369606,:cuFileHandleNVFS,3308395,3313173,0,0,16179,,:16179,:cuFileHandleNVFS
24826901422,24827012380,110958,0,110958,:weight_h2d L24 0MiB,3308395,3308395,2,0,16182,15650,:21:15650:16182,----:weight_h2d L24 0MiB
24827046761,24827087937,41176,0,41176,:weight_h2d L24 0MiB,3308395,3308395,2,0,16183,15650,:21:15650:16183,----:weight_h2d L24 0MiB
24827110669,24827147317,36648,0,36648,:weight_h2d L24 0MiB,3308395,3308395,2,0,16184,15650,:21:15650:16184,----:weight_h2d L24 0MiB
24827724831,24849519885,21795054,21717471,77583,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,16186,,:16186,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB
24827773363,24849490834,21717471,1164421,20553050,:cuFileRead,3308395,3315122,1,1,16189,16186,:16186:16189,--:cuFileRead
24827820736,24828985157,1164421,0,1164421,:cuFileHandleNVFS,3308395,3315122,2,0,16192,16189,:16186:16189:16192,----:cuFileHandleNVFS
24827857455,24849334627,21477172,0,21477172,:cuFileHandleNVFS,3308395,3313172,0,0,16195,,:16195,:cuFileHandleNVFS
24827867343,24837268387,9401044,9321231,79813,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,16196,,:16196,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB
24827915778,24837237009,9321231,9278070,43161,:cuFileRead,3308395,3315123,1,1,16199,16196,:16196:16199,--:cuFileRead
24827950062,24837228132,9278070,0,9278070,:cuFileHandleNVFS,3308395,3315123,2,0,16202,16199,:16196:16199:16202,----:cuFileHandleNVFS
24827981500,24873657112,45675612,45611102,64510,:weight_ssd_read layer024/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16203,,:16203,:weight_ssd_read layer024/mlp.gate_up_proj.weight.bin 86MiB
24828018757,24873629859,45611102,40902534,4708568,:cuFileRead,3308395,3315124,1,1,16206,16203,:16203:16206,--:cuFileRead
24828065158,24868967692,40902534,0,40902534,:cuFileHandleNVFS,3308395,3315124,2,0,16209,16206,:16203:16206:16209,----:cuFileHandleNVFS
24828101557,24873577354,45475797,0,45475797,:cuFileHandleNVFS,3308395,3313174,0,0,16212,,:16212,:cuFileHandleNVFS
24828103192,24879982690,51879498,51808495,71003,:weight_ssd_read layer024/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16213,,:16213,:weight_ssd_read layer024/mlp.down_proj.weight.bin 43MiB
24828146930,24879955425,51808495,27446172,24362323,:cuFileRead,3308395,3315125,1,1,16216,16213,:16213:16216,--:cuFileRead
24828172385,24870429715,42257330,0,42257330,:cuFileHandleNVFS,3308395,3313171,0,0,16219,,:16219,:cuFileHandleNVFS
24828188186,24855634358,27446172,0,27446172,:cuFileHandleNVFS,3308395,3315125,2,0,16222,16216,:16213:16216:16222,----:cuFileHandleNVFS
24828235075,24871986477,43751402,0,43751402,:cuFileHandleNVFS,3308395,3313173,0,0,16225,,:16225,:cuFileHandleNVFS
24849354334,24867245838,17891504,0,17891504,:cuFileHandleNVFS,3308395,3313172,0,0,16228,,:16228,:cuFileHandleNVFS
24867272824,24876747490,9474666,0,9474666,:cuFileHandleNVFS,3308395,3313172,0,0,16231,,:16231,:cuFileHandleNVFS
24870445399,24879837957,9392558,0,9392558,:cuFileHandleNVFS,3308395,3313171,0,0,16234,,:16234,:cuFileHandleNVFS
24882333258,24882394714,61456,0,61456,:weight_h2d L25 0MiB,3308395,3308395,2,0,16237,15650,:21:15650:16237,----:weight_h2d L25 0MiB
24882408896,24882423500,14604,0,14604,:weight_h2d L25 0MiB,3308395,3308395,2,0,16238,15650,:21:15650:16238,----:weight_h2d L25 0MiB
24882432644,24882446599,13955,0,13955,:weight_h2d L25 0MiB,3308395,3308395,2,0,16239,15650,:21:15650:16239,----:weight_h2d L25 0MiB
24882895171,24886508246,3613075,3534240,78835,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,16241,,:16241,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB
24882945264,24886479504,3534240,1803669,1730571,:cuFileRead,3308395,3315123,1,1,16244,16241,:16241:16244,--:cuFileRead
24882991257,24884794926,1803669,0,1803669,:cuFileHandleNVFS,3308395,3315123,2,0,16247,16244,:16241:16244:16247,----:cuFileHandleNVFS
24883002358,24886327998,3325640,0,3325640,:cuFileHandleNVFS,3308395,3313173,0,0,16250,,:16250,:cuFileHandleNVFS
24883017951,24889921652,6903701,6825287,78414,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,16251,,:16251,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB
24883069892,24889895179,6825287,6781142,44145,:cuFileRead,3308395,3315122,1,1,16254,16251,:16251:16254,--:cuFileRead
24883106512,24889887654,6781142,0,6781142,:cuFileHandleNVFS,3308395,3315122,2,0,16257,16254,:16251:16254:16257,----:cuFileHandleNVFS
24883140125,24954888830,71748705,71662983,85722,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16258,,:16258,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB
24883192381,24954855364,71662983,66974204,4688779,:cuFileRead,3308395,3315124,1,1,16261,16258,:16258:16261,--:cuFileRead
24883238765,24950212969,66974204,0,66974204,:cuFileHandleNVFS,3308395,3315124,2,0,16264,16261,:16258:16261:16264,----:cuFileHandleNVFS
24883259463,24961088149,77828686,77675524,153162,:weight_ssd_read layer025/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16265,,:16265,:weight_ssd_read layer025/mlp.down_proj.weight.bin 43MiB
24883313041,24960988565,77675524,29999515,47676009,:cuFileRead,3308395,3315125,1,1,16268,16265,:16265:16268,--:cuFileRead
24883338730,24951520719,68181989,0,68181989,:cuFileHandleNVFS,3308395,3313174,0,0,16271,,:16271,:cuFileHandleNVFS
24883349376,24913348891,29999515,0,29999515,:cuFileHandleNVFS,3308395,3315125,2,0,16274,16268,:16265:16268:16274,----:cuFileHandleNVFS
24883443775,24954665829,71222054,0,71222054,:cuFileHandleNVFS,3308395,3313172,0,0,16277,,:16277,:cuFileHandleNVFS
24883472007,24953303411,69831404,0,69831404,:cuFileHandleNVFS,3308395,3313171,0,0,16280,,:16280,:cuFileHandleNVFS
24886340360,24948875455,62535095,0,62535095,:cuFileHandleNVFS,3308395,3313173,0,0,16283,,:16283,:cuFileHandleNVFS
24948911437,24957764437,8853000,0,8853000,:cuFileHandleNVFS,3308395,3313173,0,0,16286,,:16286,:cuFileHandleNVFS
24951567122,24960852341,9285219,0,9285219,:cuFileHandleNVFS,3308395,3313174,0,0,16289,,:16289,:cuFileHandleNVFS
24965083313,24965190135,106822,0,106822,:weight_h2d L26 0MiB,3308395,3308395,2,0,16292,15650,:21:15650:16292,----:weight_h2d L26 0MiB
24965241832,24965283429,41597,0,41597,:weight_h2d L26 0MiB,3308395,3308395,2,0,16293,15650,:21:15650:16293,----:weight_h2d L26 0MiB
24965305468,24965340562,35094,0,35094,:weight_h2d L26 0MiB,3308395,3308395,2,0,16294,15650,:21:15650:16294,----:weight_h2d L26 0MiB
24965904842,24988846005,22941163,22862149,79014,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,16296,,:16296,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB
24965951215,24988813364,22862149,1027078,21835071,:cuFileRead,3308395,3315123,1,1,16299,16296,:16296:16299,--:cuFileRead
24965995734,24967022812,1027078,0,1027078,:cuFileHandleNVFS,3308395,3315123,2,0,16302,16299,:16296:16299:16302,----:cuFileHandleNVFS
24966040874,24972162455,6121581,6041858,79723,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,16303,,:16303,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB
24966098252,24972140110,6041858,6001117,40741,:cuFileRead,3308395,3315122,1,1,16306,16303,:16303:16306,--:cuFileRead
24966116588,24988619980,22503392,0,22503392,:cuFileHandleNVFS,3308395,3313171,0,0,16309,,:16309,:cuFileHandleNVFS
24966132444,24972133561,6001117,0,6001117,:cuFileHandleNVFS,3308395,3315122,2,0,16312,16306,:16303:16306:16312,----:cuFileHandleNVFS
24966176231,25027197455,61021224,60936804,84420,:weight_ssd_read layer026/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16313,,:16313,:weight_ssd_read layer026/mlp.gate_up_proj.weight.bin 86MiB
24966229043,25027165847,60936804,56143934,4792870,:cuFileRead,3308395,3315124,1,1,16316,16313,:16313:16316,--:cuFileRead
24966281715,25022425649,56143934,0,56143934,:cuFileHandleNVFS,3308395,3315124,2,0,16319,16316,:16313:16316:16319,----:cuFileHandleNVFS
24966313089,25033326615,67013526,66925664,87862,:weight_ssd_read layer026/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16320,,:16320,:weight_ssd_read layer026/mlp.down_proj.weight.bin 43MiB
24966369324,25033294988,66925664,31120700,35804964,:cuFileRead,3308395,3315125,1,1,16323,16320,:16320:16323,--:cuFileRead
24966405354,25023991700,57586346,0,57586346,:cuFileHandleNVFS,3308395,3313173,0,0,16326,,:16326,:cuFileHandleNVFS
24966435335,25027010419,60575084,0,60575084,:cuFileHandleNVFS,3308395,3313172,0,0,16329,,:16329,:cuFileHandleNVFS
24966470785,25025386985,58916200,0,58916200,:cuFileHandleNVFS,3308395,3313174,0,0,16332,,:16332,:cuFileHandleNVFS
24966479123,24997599823,31120700,0,31120700,:cuFileHandleNVFS,3308395,3315125,2,0,16335,16323,:16320:16323:16335,----:cuFileHandleNVFS
24988641783,25021010677,32368894,0,32368894,:cuFileHandleNVFS,3308395,3313171,0,0,16338,,:16338,:cuFileHandleNVFS
25021042916,25030191929,9149013,0,9149013,:cuFileHandleNVFS,3308395,3313171,0,0,16341,,:16341,:cuFileHandleNVFS
25024013481,25033222664,9209183,0,9209183,:cuFileHandleNVFS,3308395,3313173,0,0,16344,,:16344,:cuFileHandleNVFS
25037292095,25037398231,106136,0,106136,:weight_h2d L27 0MiB,3308395,3308395,2,0,16347,15650,:21:15650:16347,----:weight_h2d L27 0MiB
25037431345,25037471955,40610,0,40610,:weight_h2d L27 0MiB,3308395,3308395,2,0,16348,15650,:21:15650:16348,----:weight_h2d L27 0MiB
25037494441,25037531393,36952,0,36952,:weight_h2d L27 0MiB,3308395,3308395,2,0,16349,15650,:21:15650:16349,----:weight_h2d L27 0MiB
25038087259,25051016258,12928999,12850740,78259,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,16351,,:16351,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 10MiB
25038133567,25050984307,12850740,1033474,11817266,:cuFileRead,3308395,3315122,1,1,16354,16351,:16351:16354,--:cuFileRead
25038177739,25039211213,1033474,0,1033474,:cuFileHandleNVFS,3308395,3315122,2,0,16357,16354,:16351:16354:16357,----:cuFileHandleNVFS
25038226352,25044407740,6181388,6106172,75216,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,16358,,:16358,:weight_ssd_read layer027/self_attn.o_proj.weight.bin 8MiB
25038270829,25044377001,6106172,6063660,42512,:cuFileRead,3308395,3315123,1,1,16361,16358,:16358:16361,--:cuFileRead
25038304549,25044368209,6063660,0,6063660,:cuFileHandleNVFS,3308395,3315123,2,0,16364,16361,:16358:16361:16364,----:cuFileHandleNVFS
25038319873,25050932498,12612625,0,12612625,:cuFileHandleNVFS,3308395,3313174,0,0,16367,,:16367,:cuFileHandleNVFS
25038388288,25075355608,36967320,36891437,75883,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16368,,:16368,:weight_ssd_read layer027/mlp.gate_up_proj.weight.bin 86MiB
25038433714,25075325151,36891437,32107674,4783763,:cuFileRead,3308395,3315124,1,1,16371,16368,:16368:16371,--:cuFileRead
25038483129,25070590803,32107674,0,32107674,:cuFileHandleNVFS,3308395,3315124,2,0,16374,16371,:16368:16371:16374,----:cuFileHandleNVFS
25038534596,25081536124,43001528,42914684,86844,:weight_ssd_read layer027/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16375,,:16375,:weight_ssd_read layer027/mlp.down_proj.weight.bin 43MiB
25038589541,25081504225,42914684,18304214,24610470,:cuFileRead,3308395,3315125,1,1,16378,16375,:16375:16378,--:cuFileRead
25038618576,25075171075,36552499,0,36552499,:cuFileHandleNVFS,3308395,3313173,0,0,16381,,:16381,:cuFileHandleNVFS
25038660880,25071973775,33312895,0,33312895,:cuFileHandleNVFS,3308395,3313171,0,0,16384,,:16384,:cuFileHandleNVFS
25038679934,25073576393,34896459,0,34896459,:cuFileHandleNVFS,3308395,3313172,0,0,16387,,:16387,:cuFileHandleNVFS
25038693842,25056998056,18304214,0,18304214,:cuFileHandleNVFS,3308395,3315125,2,0,16390,16378,:16375:16378:16390,----:cuFileHandleNVFS
25050963305,25068843018,17879713,0,17879713,:cuFileHandleNVFS,3308395,3313174,0,0,16393,,:16393,:cuFileHandleNVFS
25068865205,25078246429,9381224,0,9381224,:cuFileHandleNVFS,3308395,3313174,0,0,16396,,:16396,:cuFileHandleNVFS
25071990066,25081376427,9386361,0,9386361,:cuFileHandleNVFS,3308395,3313171,0,0,16399,,:16399,:cuFileHandleNVFS
25085647946,25085745862,97916,0,97916,:weight_h2d L28 0MiB,3308395,3308395,2,0,16402,15650,:21:15650:16402,----:weight_h2d L28 0MiB
25085780019,25085820541,40522,0,40522,:weight_h2d L28 0MiB,3308395,3308395,2,0,16403,15650,:21:15650:16403,----:weight_h2d L28 0MiB
25085842132,25085877915,35783,0,35783,:weight_h2d L28 0MiB,3308395,3308395,2,0,16404,15650,:21:15650:16404,----:weight_h2d L28 0MiB
25086415668,25099647524,13231856,13154802,77054,:weight_ssd_read layer028/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,16406,,:16406,:weight_ssd_read layer028/self_attn.qkv_proj.weight.bin 10MiB
25086461024,25099615826,13154802,1020964,12133838,:cuFileRead,3308395,3315123,1,1,16409,16406,:16406:16409,--:cuFileRead
25086508032,25087528996,1020964,0,1020964,:cuFileHandleNVFS,3308395,3315123,2,0,16412,16409,:16406:16409:16412,----:cuFileHandleNVFS
25086543550,25091638398,5094848,5030430,64418,:weight_ssd_read layer028/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,16413,,:16413,:weight_ssd_read layer028/self_attn.o_proj.weight.bin 8MiB
25086587542,25091617972,5030430,4988575,41855,:cuFileRead,3308395,3315122,1,1,16416,16413,:16413:16416,--:cuFileRead
25086623543,25091612118,4988575,0,4988575,:cuFileHandleNVFS,3308395,3315122,2,0,16419,16416,:16413:16416:16419,----:cuFileHandleNVFS
25086643153,25099488004,12844851,0,12844851,:cuFileHandleNVFS,3308395,3313172,0,0,16422,,:16422,:cuFileHandleNVFS
25086710631,25139170955,52460324,52380111,80213,:weight_ssd_read layer028/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16423,,:16423,:weight_ssd_read layer028/mlp.gate_up_proj.weight.bin 86MiB
25086760199,25139140310,52380111,47315842,5064269,:cuFileRead,3308395,3315124,1,1,16426,16423,:16423:16426,--:cuFileRead
25086808634,25134124476,47315842,0,47315842,:cuFileHandleNVFS,3308395,3315124,2,0,16429,16426,:16423:16426:16429,----:cuFileHandleNVFS
25086834489,25145253151,58418662,58334310,84352,:weight_ssd_read layer028/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16430,,:16430,:weight_ssd_read layer028/mlp.down_proj.weight.bin 43MiB
25086886346,25145220656,58334310,17197685,41136625,:cuFileRead,3308395,3315125,1,1,16433,16430,:16430:16433,--:cuFileRead
25086928520,25135729372,48800852,0,48800852,:cuFileHandleNVFS,3308395,3313173,0,0,16437,,:16437,:cuFileHandleNVFS
25086931360,25104129045,17197685,0,17197685,:cuFileHandleNVFS,3308395,3315125,2,0,16439,16433,:16430:16433:16439,----:cuFileHandleNVFS
25086961960,25138982172,52020212,0,52020212,:cuFileHandleNVFS,3308395,3313171,0,0,16442,,:16442,:cuFileHandleNVFS
25086991215,25138100417,51109202,0,51109202,:cuFileHandleNVFS,3308395,3313174,0,0,16445,,:16445,:cuFileHandleNVFS
25099516972,25132642402,33125430,0,33125430,:cuFileHandleNVFS,3308395,3313172,0,0,16448,,:16448,:cuFileHandleNVFS
25132661660,25141991174,9329514,0,9329514,:cuFileHandleNVFS,3308395,3313172,0,0,16451,,:16451,:cuFileHandleNVFS
25135751041,25145168546,9417505,0,9417505,:cuFileHandleNVFS,3308395,3313173,0,0,16454,,:16454,:cuFileHandleNVFS
25149104890,25149204648,99758,0,99758,:weight_h2d L29 0MiB,3308395,3308395,2,0,16457,15650,:21:15650:16457,----:weight_h2d L29 0MiB
25149235829,25149276676,40847,0,40847,:weight_h2d L29 0MiB,3308395,3308395,2,0,16458,15650,:21:15650:16458,----:weight_h2d L29 0MiB
25149299445,25149334541,35096,0,35096,:weight_h2d L29 0MiB,3308395,3308395,2,0,16459,15650,:21:15650:16459,----:weight_h2d L29 0MiB
25149870360,25160821247,10950887,10877413,73474,:weight_ssd_read layer029/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,16461,,:16461,:weight_ssd_read layer029/self_attn.qkv_proj.weight.bin 10MiB
25149912435,25160789848,10877413,1127719,9749694,:cuFileRead,3308395,3315122,1,1,16464,16461,:16461:16464,--:cuFileRead
25149958751,25151086470,1127719,0,1127719,:cuFileHandleNVFS,3308395,3315122,2,0,16467,16464,:16461:16464:16467,----:cuFileHandleNVFS
25149988183,25160739663,10751480,0,10751480,:cuFileHandleNVFS,3308395,3313174,0,0,16470,,:16470,:cuFileHandleNVFS
25150008457,25157029428,7020971,6940740,80231,:weight_ssd_read layer029/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,16471,,:16471,:weight_ssd_read layer029/self_attn.o_proj.weight.bin 8MiB
25150060091,25157000831,6940740,6895371,45369,:cuFileRead,3308395,3315123,1,1,16474,16471,:16471:16474,--:cuFileRead
25150096759,25156992130,6895371,0,6895371,:cuFileHandleNVFS,3308395,3315123,2,0,16477,16474,:16471:16474:16477,----:cuFileHandleNVFS
25150151446,25208748818,58597372,58517053,80319,:weight_ssd_read layer029/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16478,,:16478,:weight_ssd_read layer029/mlp.gate_up_proj.weight.bin 86MiB
25150199620,25208716673,58517053,53498364,5018689,:cuFileRead,3308395,3315124,1,1,16481,16478,:16478:16481,--:cuFileRead
25150251392,25203749756,53498364,0,53498364,:cuFileHandleNVFS,3308395,3315124,2,0,16484,16481,:16478:16481:16484,----:cuFileHandleNVFS
25150272779,25214941337,64668558,64583518,85040,:weight_ssd_read layer029/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16486,,:16486,:weight_ssd_read layer029/mlp.down_proj.weight.bin 43MiB
25150276611,25205338861,55062250,0,55062250,:cuFileHandleNVFS,3308395,3313172,0,0,16488,,:16488,:cuFileHandleNVFS
25150325470,25214908988,64583518,29498271,35085247,:cuFileRead,3308395,3315125,1,1,16491,16486,:16486:16491,--:cuFileRead
25150345995,25208559238,58213243,0,58213243,:cuFileHandleNVFS,3308395,3313171,0,0,16494,,:16494,:cuFileHandleNVFS
25150392977,25206937634,56544657,0,56544657,:cuFileHandleNVFS,3308395,3313173,0,0,16497,,:16497,:cuFileHandleNVFS
25150403977,25179902248,29498271,0,29498271,:cuFileHandleNVFS,3308395,3315125,2,0,16500,16491,:16486:16491:16500,----:cuFileHandleNVFS
25160771300,25202137135,41365835,0,41365835,:cuFileHandleNVFS,3308395,3313174,0,0,16503,,:16503,:cuFileHandleNVFS
25202157527,25211639343,9481816,0,9481816,:cuFileHandleNVFS,3308395,3313174,0,0,16506,,:16506,:cuFileHandleNVFS
25205360024,25214724719,9364695,0,9364695,:cuFileHandleNVFS,3308395,3313172,0,0,16509,,:16509,:cuFileHandleNVFS
25218918758,25219021388,102630,0,102630,:weight_h2d L30 0MiB,3308395,3308395,2,0,16512,15650,:21:15650:16512,----:weight_h2d L30 0MiB
25219053737,25219094410,40673,0,40673,:weight_h2d L30 0MiB,3308395,3308395,2,0,16513,15650,:21:15650:16513,----:weight_h2d L30 0MiB
25219116567,25219151813,35246,0,35246,:weight_h2d L30 0MiB,3308395,3308395,2,0,16514,15650,:21:15650:16514,----:weight_h2d L30 0MiB
25219717970,25227620005,7902035,7819983,82052,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,16516,,:16516,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 10MiB
25219768710,25227588693,7819983,1144998,6674985,:cuFileRead,3308395,3315123,1,1,16519,16516,:16516:16519,--:cuFileRead
25219821114,25220966112,1144998,0,1144998,:cuFileHandleNVFS,3308395,3315123,2,0,16522,16519,:16516:16519:16522,----:cuFileHandleNVFS
25219845177,25227460923,7615746,0,7615746,:cuFileHandleNVFS,3308395,3313173,0,0,16525,,:16525,:cuFileHandleNVFS
25219854701,25225879103,6024402,5934947,89455,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,16526,,:16526,:weight_ssd_read layer030/self_attn.o_proj.weight.bin 8MiB
25219905869,25225840816,5934947,5889173,45774,:cuFileRead,3308395,3315122,1,1,16529,16526,:16526:16529,--:cuFileRead
25219945429,25225834602,5889173,0,5889173,:cuFileHandleNVFS,3308395,3315122,2,0,16532,16529,:16526:16529:16532,----:cuFileHandleNVFS
25219991741,25277576300,57584559,57497661,86898,:weight_ssd_read layer030/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16533,,:16533,:weight_ssd_read layer030/mlp.gate_up_proj.weight.bin 86MiB
25220046208,25277543869,57497661,52642689,4854972,:cuFileRead,3308395,3315124,1,1,16536,16533,:16533:16536,--:cuFileRead
25220100065,25272742754,52642689,0,52642689,:cuFileHandleNVFS,3308395,3315124,2,0,16539,16536,:16533:16536:16539,----:cuFileHandleNVFS
25220123900,25283730722,63606822,63519427,87395,:weight_ssd_read layer030/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16540,,:16540,:weight_ssd_read layer030/mlp.down_proj.weight.bin 43MiB
25220178741,25283698168,63519427,26652358,36867069,:cuFileRead,3308395,3315125,1,1,16543,16540,:16540:16543,--:cuFileRead
25220229576,25274241715,54012139,0,54012139,:cuFileHandleNVFS,3308395,3313172,0,0,16546,,:16546,:cuFileHandleNVFS
25220253410,25275853236,55599826,0,55599826,:cuFileHandleNVFS,3308395,3313174,0,0,16549,,:16549,:cuFileHandleNVFS
25220287485,25277422967,57135482,0,57135482,:cuFileHandleNVFS,3308395,3313171,0,0,16552,,:16552,:cuFileHandleNVFS
25220294119,25246946477,26652358,0,26652358,:cuFileHandleNVFS,3308395,3315125,2,0,16555,16543,:16540:16543:16555,----:cuFileHandleNVFS
25227491199,25271404374,43913175,0,43913175,:cuFileHandleNVFS,3308395,3313173,0,0,16558,,:16558,:cuFileHandleNVFS
25271426990,25280582245,9155255,0,9155255,:cuFileHandleNVFS,3308395,3313173,0,0,16561,,:16561,:cuFileHandleNVFS
25274261083,25283570944,9309861,0,9309861,:cuFileHandleNVFS,3308395,3313172,0,0,16564,,:16564,:cuFileHandleNVFS
25287733792,25287836344,102552,0,102552,:weight_h2d L31 0MiB,3308395,3308395,2,0,16567,15650,:21:15650:16567,----:weight_h2d L31 0MiB
25287867625,25287908802,41177,0,41177,:weight_h2d L31 0MiB,3308395,3308395,2,0,16568,15650,:21:15650:16568,----:weight_h2d L31 0MiB
25287932118,25287967917,35799,0,35799,:weight_h2d L31 0MiB,3308395,3308395,2,0,16569,15650,:21:15650:16569,----:weight_h2d L31 0MiB
25288559684,25314271030,25711346,25634042,77304,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,16571,,:16571,:weight_ssd_read layer031/self_attn.qkv_proj.weight.bin 10MiB
25288605208,25314239250,25634042,1009316,24624726,:cuFileRead,3308395,3315122,1,1,16574,16571,:16571:16574,--:cuFileRead
25288668158,25289677474,1009316,0,1009316,:cuFileHandleNVFS,3308395,3315122,2,0,16577,16574,:16571:16574:16577,----:cuFileHandleNVFS
25288710461,25295200328,6489867,6406252,83615,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,16578,,:16578,:weight_ssd_read layer031/self_attn.o_proj.weight.bin 8MiB
25288764962,25295171214,6406252,6364510,41742,:cuFileRead,3308395,3315123,1,1,16581,16578,:16578:16581,--:cuFileRead
25288798667,25295163177,6364510,0,6364510,:cuFileHandleNVFS,3308395,3315123,2,0,16584,16581,:16578:16581:16584,----:cuFileHandleNVFS
25288809013,25314097957,25288944,0,25288944,:cuFileHandleNVFS,3308395,3313174,0,0,16587,,:16587,:cuFileHandleNVFS
25288836793,25336605159,47768366,47686803,81563,:weight_ssd_read layer031/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,16588,,:16588,:weight_ssd_read layer031/mlp.gate_up_proj.weight.bin 86MiB
25288886972,25336573775,47686803,42740056,4946747,:cuFileRead,3308395,3315124,1,1,16591,16588,:16588:16591,--:cuFileRead
25288952126,25331692182,42740056,0,42740056,:cuFileHandleNVFS,3308395,3315124,2,0,16594,16591,:16588:16591:16594,----:cuFileHandleNVFS
25288979088,25342730821,53751733,53675051,76682,:weight_ssd_read layer031/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,16595,,:16595,:weight_ssd_read layer031/mlp.down_proj.weight.bin 43MiB
25289023896,25342698947,53675051,27752772,25922279,:cuFileRead,3308395,3315125,1,1,16598,16595,:16595:16598,--:cuFileRead
25289065863,25316818635,27752772,0,27752772,:cuFileHandleNVFS,3308395,3315125,2,0,16601,16598,:16595:16598:16601,----:cuFileHandleNVFS
25289101115,25334777357,45676242,0,45676242,:cuFileHandleNVFS,3308395,3313172,0,0,16604,,:16604,:cuFileHandleNVFS
25289126140,25333189612,44063472,0,44063472,:cuFileHandleNVFS,3308395,3313173,0,0,16607,,:16607,:cuFileHandleNVFS
25289154825,25336394328,47239503,0,47239503,:cuFileHandleNVFS,3308395,3313171,0,0,16610,,:16610,:cuFileHandleNVFS
25314121770,25329971366,15849596,0,15849596,:cuFileHandleNVFS,3308395,3313174,0,0,16613,,:16613,:cuFileHandleNVFS
25330000076,25339512033,9511957,0,9511957,:cuFileHandleNVFS,3308395,3313174,0,0,16616,,:16616,:cuFileHandleNVFS
25333204796,25342571029,9366233,0,9366233,:cuFileHandleNVFS,3308395,3313173,0,0,16619,,:16619,:cuFileHandleNVFS
25346737524,25346841637,104113,0,104113,:weight_h2d L32 0MiB,3308395,3308395,2,0,16622,15650,:21:15650:16622,----:weight_h2d L32 0MiB
25346876111,25346916488,40377,0,40377,:weight_h2d L32 0MiB,3308395,3308395,2,0,16623,15650,:21:15650:16623,----:weight_h2d L32 0MiB
25346938893,25346975845,36952,0,36952,:weight_h2d L32 0MiB,3308395,3308395,2,0,16624,15650,:21:15650:16624,----:weight_h2d L32 0MiB
